City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Porto Novo,BJ,2022-03-31 20:35:35,6.4965,2.6036,83.16,81,100,11.77
295,Ovalle,CL,2022-03-31 20:35:35,-30.5983,-71.2003,81.7,21,0,6.76
296,Faya,SA,2022-03-31 20:35:35,18.3851,42.4509,63.12,22,0,6.62
297,Kahului,US,2022-03-31 20:35:29,20.8947,-156.47,80.96,71,40,20.71
298,Chapais,CA,2022-03-31 20:35:36,49.7834,-74.8492,35.38,100,100,13.71
299,Saint-Ambroise,CA,2022-03-31 20:35:36,48.5501,-71.3324,39.74,98,100,11.65
300,Surt,LY,2022-03-31 20:35:36,31.2089,16.5887,66.24,67,100,2.89
301,Soyo,AO,2022-03-31 20:35:37,-6.1349,12.3689,79.34,91,100,11.74
302,Pianco,BR,2022-03-31 20:35:37,-7.1981,-37.9292,85.35,42,100,1.79
303,Sungaipenuh,ID,2022-03-31 20:35:37,-2.0833,101.3833,61.29,66,61,3.22
304,Caravelas,BR,2022-03-31 20:35:38,-17.7125,-39.2481,78.3,81,0,7.02
305,Birecik,TR,2022-03-31 20:35:38,37.0294,37.9903,56.41,48,95,3.87
306,Pangnirtung,CA,2022-03-31 20:35:39,66.1451,-65.7125,21.2,86,100,4.61
307,Port Elizabeth,ZA,2022-03-31 20:33:29,-33.918,25.5701,66.49,80,100,12.66
308,Sakakah,SA,2022-03-31 20:35:39,29.9697,40.2064,71.17,11,13,7.81
309,Santa Fe,AR,2022-03-31 20:35:39,-31.6333,-60.7,65.98,36,98,1.99
310,Souillac,MU,2022-03-31 20:35:40,-20.5167,57.5167,79.18,73,20,13.8
311,Christchurch,NZ,2022-03-31 20:35:05,-43.5333,172.6333,53.94,91,100,13.8
312,Moree,AU,2022-03-31 20:35:40,-29.4667,149.85,57.22,77,0,9.22
313,Lockhart,US,2022-03-31 20:35:41,28.6194,-81.4426,88.14,56,20,16.11
314,Korycany,CZ,2022-03-31 20:35:41,49.1064,17.1643,38.68,95,100,13.35
315,Hirara,JP,2022-03-31 20:35:41,24.8,125.2833,67.51,82,100,30.98
316,Marawi,PH,2022-03-31 20:35:42,7.9986,124.2928,67.86,95,97,0.89
317,Miami Beach,US,2022-03-31 20:33:38,25.7906,-80.1301,85.01,70,75,19.57
318,Krasnoselkup,RU,2022-03-31 20:35:42,65.7,82.4667,16.7,90,100,19.64
319,Shagonar,RU,2022-03-31 20:35:42,51.5333,92.8,17.76,91,98,0.63
320,Batemans Bay,AU,2022-03-31 20:35:43,-35.7167,150.1833,59.09,81,100,17.31
321,Sibu,MY,2022-03-31 20:36:43,2.3,111.8167,73.71,94,20,2.3
322,Bonthe,SL,2022-03-31 20:36:44,7.5264,-12.505,78.98,88,81,6.17
323,Agadir,MA,2022-03-31 20:33:13,30.4202,-9.5982,63.05,72,0,5.79
324,Maningrida,AU,2022-03-31 20:36:44,-12.0667,134.2667,74.97,85,7,3.69
325,Lisakovsk,KZ,2022-03-31 20:36:44,52.5369,62.4936,34.75,91,100,8.55
326,Alizai,PK,2022-03-31 20:36:45,33.5383,70.3462,67.51,16,0,3.4
327,Redlands,US,2022-03-31 20:34:17,34.0556,-117.1825,75.31,66,100,3.44
328,Halifax,CA,2022-03-31 20:36:45,44.6453,-63.5724,42.69,81,100,13.8
329,Teguldet,RU,2022-03-31 20:36:46,57.3064,88.1667,33.13,98,100,11.7
330,Beaumont,US,2022-03-31 20:36:39,30.0861,-94.1019,75.24,25,0,6.91
331,Natal,BR,2022-03-31 20:35:15,-5.795,-35.2094,84.42,74,20,14.97
332,Valparaiso,CL,2022-03-31 20:36:46,-33.0393,-71.6273,84.43,28,0,13.8
333,Port Lincoln,AU,2022-03-31 20:36:46,-34.7333,135.8667,60.17,68,16,22.06
334,Dorado,PR,2022-03-31 20:36:47,18.4588,-66.2677,82.26,75,75,20.71
335,Galesong,ID,2022-03-31 20:36:47,-5.3166,119.3661,73.42,82,74,5.41
336,Colac,AU,2022-03-31 20:36:47,-38.3333,143.5833,55.17,65,86,9.71
337,Cap-Aux-Meules,CA,2022-03-31 20:36:48,47.3821,-61.8597,37.45,60,75,8.05
338,Porto Belo,BR,2022-03-31 20:36:48,-27.1578,-48.5531,67.24,68,100,11.05
339,Ormara,PK,2022-03-31 20:36:48,25.2088,64.6357,78.89,49,0,6.4
340,Mitsamiouli,KM,2022-03-31 20:36:49,-11.3847,43.2844,81.0,74,46,2.28
341,Ranapur,IN,2022-03-31 20:36:49,22.65,74.5333,79.16,26,0,9.31
342,Hengshui,CN,2022-03-31 20:36:50,37.7322,115.7011,39.4,44,52,0.94
343,Lorengau,PG,2022-03-31 20:36:50,-2.0226,147.2712,80.83,80,97,13.29
344,Sola,VU,2022-03-31 20:36:50,-13.8833,167.55,82.6,73,98,8.43
345,Erdenet,MN,2022-03-31 20:36:51,49.0333,104.0833,25.93,45,7,3.6
346,Uvalde,US,2022-03-31 20:36:51,29.3669,-99.767,84.4,15,0,3.44
347,Tasiilaq,GL,2022-03-31 20:36:51,65.6145,-37.6368,35.76,98,100,4.99
348,Caramay,PH,2022-03-31 20:36:52,10.1815,119.236,78.84,85,16,3.83
349,Nouakchott,MR,2022-03-31 20:34:34,18.0858,-15.9785,72.36,52,2,15.61
350,Dingle,PH,2022-03-31 20:36:52,10.9995,122.6711,75.79,91,41,6.71
351,Mabaruma,GY,2022-03-31 20:36:52,8.2,-59.7833,79.43,77,98,6.17
352,Mazatlan,MX,2022-03-31 20:32:05,23.2167,-106.4167,73.9,73,95,7.0
353,Sehithwa,BW,2022-03-31 20:36:53,-20.4667,22.7167,72.41,59,2,3.53
354,Prieska,ZA,2022-03-31 20:36:53,-29.6641,22.7474,68.18,72,88,5.01
355,Along,IN,2022-03-31 20:36:54,28.1667,94.7667,65.37,98,100,1.07
356,Ekhabi,RU,2022-03-31 20:36:54,53.5102,142.9671,4.28,90,32,9.75
357,Ciudad Bolivar,VE,2022-03-31 20:36:54,8.1222,-63.5497,91.89,40,99,16.17
358,Marathon,US,2022-03-31 20:36:55,44.9,-89.7668,34.2,65,100,13.8
359,Coihaique,CL,2022-03-31 20:36:55,-45.5752,-72.0662,60.75,55,40,5.75
360,Male,MV,2022-03-31 20:36:55,4.1748,73.5089,84.15,79,20,2.3
361,Nyurba,RU,2022-03-31 20:36:56,63.2842,118.3319,29.73,94,100,10.22
362,Boguchany,RU,2022-03-31 20:32:20,58.3814,97.4531,34.32,89,100,11.63
363,High Prairie,CA,2022-03-31 20:36:56,55.4334,-116.4858,38.79,69,96,11.92
364,San Cristobal,VE,2022-03-31 20:36:56,7.7669,-72.225,78.98,46,82,3.2
365,Camargo,MX,2022-03-31 20:36:57,27.6667,-105.1667,76.19,11,12,3.06
366,Mackay,AU,2022-03-31 20:36:57,-21.15,149.2,66.18,94,0,4.61
367,Gostyn,PL,2022-03-31 20:37:58,51.8825,17.0123,41.07,37,100,16.75
368,Mount Isa,AU,2022-03-31 20:37:58,-20.7333,139.5,71.37,30,2,11.5
369,Demyanovo,RU,2022-03-31 20:37:58,60.3511,47.0842,16.32,94,48,5.64
370,Rio Gallegos,AR,2022-03-31 20:37:59,-51.6226,-69.2181,62.65,27,0,18.41
371,Poltavka,RU,2022-03-31 20:37:59,54.3663,71.7632,33.42,79,100,13.11
372,Okhotsk,RU,2022-03-31 20:37:59,59.3833,143.3,4.26,80,46,14.38
373,Andenes,NO,2022-03-31 20:38:00,69.3143,16.1194,26.92,93,75,9.22
374,Axim,GH,2022-03-31 20:38:00,4.8699,-2.2405,80.44,85,100,5.5
375,Grand Gaube,MU,2022-03-31 20:38:01,-20.0064,57.6608,79.38,76,97,5.99
376,Parana,AR,2022-03-31 20:38:01,-31.732,-60.5238,65.52,43,98,5.46
377,Bonavista,CA,2022-03-31 20:38:01,48.6499,-53.1147,33.08,83,87,21.3
378,Xiongyue,CN,2022-03-31 20:38:02,40.1774,122.1228,35.4,59,0,4.61
379,Puerto Del Rosario,ES,2022-03-31 20:38:02,28.5004,-13.8627,65.95,63,20,16.11
380,Villa Maria,AR,2022-03-31 20:38:02,-32.4075,-63.2402,67.91,21,4,6.64
381,Nijar,ES,2022-03-31 20:38:03,36.9665,-2.206,57.65,77,20,3.44
382,La Romana,DO,2022-03-31 20:38:03,18.4273,-68.9728,88.16,42,40,10.36
383,Beloha,MG,2022-03-31 20:38:04,-25.1667,45.05,70.97,84,0,9.95
384,Qingdao,CN,2022-03-31 20:36:05,36.0986,120.3719,35.2,64,0,8.95
385,Puerto Escondido,MX,2022-03-31 20:38:04,15.85,-97.0667,85.03,70,0,9.22
386,Bulungu,CD,2022-03-31 20:38:04,-4.55,18.6,76.77,76,97,2.86
387,Itatiaia,BR,2022-03-31 20:38:05,-22.4961,-44.5633,71.76,94,65,2.1
388,Senneterre,CA,2022-03-31 20:38:05,48.3835,-77.2328,40.82,100,100,15.57
389,Helong,CN,2022-03-31 20:38:05,42.5397,128.9972,28.72,41,0,8.55
390,Margate,GB,2022-03-31 20:38:06,51.3813,1.3862,39.69,59,99,18.01
391,Perevolotskiy,RU,2022-03-31 20:38:06,51.8763,54.1938,37.81,100,100,5.53
392,Egvekinot,RU,2022-03-31 20:38:07,66.3167,-179.1667,7.25,86,98,18.95
393,Lobito,AO,2022-03-31 20:38:07,-12.3481,13.5456,77.65,84,87,3.8
394,Renqiu,CN,2022-03-31 20:38:07,38.6989,116.0936,38.77,47,0,5.1
395,Te Anau,NZ,2022-03-31 20:38:08,-45.4167,167.7167,47.86,78,100,4.16
396,Anadyr,RU,2022-03-31 20:38:08,64.75,177.4833,12.49,85,40,20.13
397,La Primavera,CO,2022-03-31 20:38:08,5.4906,-70.4092,99.5,21,61,10.0
398,Mayo,US,2022-03-31 20:38:09,38.8876,-76.5119,73.81,84,100,17.27
399,Skegness,GB,2022-03-31 20:38:09,53.1436,0.3363,40.57,59,96,22.64
400,Develi,TR,2022-03-31 20:38:09,38.3906,35.4922,42.15,62,95,5.21
401,Aksha,RU,2022-03-31 20:38:10,50.2814,113.2867,24.37,68,93,4.52
402,Oksfjord,NO,2022-03-31 20:38:10,70.2396,22.3479,24.87,87,100,4.27
403,Bathsheba,BB,2022-03-31 20:38:10,13.2167,-59.5167,81.21,65,20,18.41
404,Mantua,IT,2022-03-31 20:38:11,45.1667,10.7833,54.64,85,93,3.0
405,Kargopol,RU,2022-03-31 20:38:11,61.5071,38.9456,6.57,98,48,3.09
406,Bandar,ID,2022-03-31 20:38:11,2.05,99.75,72.97,95,100,2.3
407,Qixingtai,CN,2022-03-31 20:38:12,30.4135,111.8874,51.58,81,100,9.75
408,Lamar,US,2022-03-31 20:38:12,33.6668,-95.5836,63.64,39,0,10.36
409,Shahr-E Kord,IR,2022-03-31 20:38:13,32.3256,50.8644,44.37,49,20,9.22
410,Ventspils,LV,2022-03-31 20:38:13,57.3894,21.5606,22.93,93,0,0.0
411,Jeremie,HT,2022-03-31 20:38:13,18.65,-74.1167,80.82,69,68,4.61
412,Coquimbo,CL,2022-03-31 20:33:31,-29.9533,-71.3436,60.53,77,0,11.5
413,San Ramon De La Nueva Oran,AR,2022-03-31 20:38:14,-23.1322,-64.326,67.42,24,0,4.12
414,Niksar,TR,2022-03-31 20:39:14,40.5917,36.9517,53.64,64,97,9.57
415,Boende,CD,2022-03-31 20:39:14,-0.2167,20.8667,77.45,67,57,2.04
416,Mae Hong Son,TH,2022-03-31 20:39:15,19.3003,97.9685,71.71,44,92,0.89
417,Tuy Hoa,VN,2022-03-31 20:39:15,13.0833,109.3,75.45,90,97,1.57
418,Husavik,IS,2022-03-31 20:39:16,66.0449,-17.3389,32.58,97,100,2.37
419,Talcher,IN,2022-03-31 20:39:16,20.95,85.2167,73.99,96,4,3.27
420,Khasan,RU,2022-03-31 20:39:16,42.4308,130.6434,35.1,44,0,11.9
421,Fort-Shevchenko,KZ,2022-03-31 20:39:17,44.5086,50.263,48.34,57,5,3.4
422,Hauterive,FR,2022-03-31 20:39:17,46.0901,3.4459,43.56,98,100,7.92
423,Ponta Do Sol,PT,2022-03-31 20:39:17,32.6667,-17.1,64.71,82,56,4.9
424,Saint-Augustin,CA,2022-03-31 20:39:18,51.226,-58.6502,35.02,88,9,8.48
425,Tigil,RU,2022-03-31 20:39:18,57.8,158.6667,20.14,92,100,7.05
426,Neuquen,AR,2022-03-31 20:38:43,-38.9516,-68.0591,75.09,20,0,6.91
427,Pilar,BR,2022-03-31 20:39:19,-9.5972,-35.9567,76.93,84,100,4.29
428,Deniliquin,AU,2022-03-31 20:39:19,-35.5333,144.9667,51.04,71,0,8.43
429,Ust-Tsilma,RU,2022-03-31 20:39:19,65.441,52.1498,1.17,99,88,2.93
430,Obanazawa,JP,2022-03-31 20:39:20,38.6033,140.4019,33.17,72,83,4.74
431,Requena,ES,2022-03-31 20:39:20,39.4883,-1.1004,45.27,63,29,9.19
432,Yakeshi,CN,2022-03-31 20:39:20,49.2833,120.7333,-1.97,91,64,3.85
433,Huilong,CN,2022-03-31 20:39:21,31.8111,121.655,47.93,64,97,15.37
434,Bakchar,RU,2022-03-31 20:39:21,57.0186,82.0711,34.5,86,100,13.58
435,Holme,DK,2022-03-31 20:39:21,56.1138,10.1725,30.18,70,85,8.77
436,Ust-Karsk,RU,2022-03-31 20:39:22,52.7011,118.8077,15.53,83,28,2.71
437,Laguna,US,2022-03-31 20:38:11,38.421,-121.4238,70.14,47,0,6.91
438,Ulaanbaatar,MN,2022-03-31 20:35:30,47.9077,106.8832,8.73,66,0,2.24
439,Cairns,AU,2022-03-31 20:39:10,-16.9167,145.7667,69.06,82,12,1.14
440,Balkhash,KZ,2022-03-31 20:39:22,46.844,74.9804,37.56,69,89,11.01
441,Nakodar,IN,2022-03-31 20:39:23,31.1258,75.4733,70.65,13,0,7.47
442,Port Augusta,AU,2022-03-31 20:39:23,-32.5,137.7667,57.31,67,0,10.74
443,Ashdod,IL,2022-03-31 20:39:24,31.8167,34.65,62.22,68,40,6.87
444,Kavieng,PG,2022-03-31 20:37:44,-2.5744,150.7967,82.4,77,100,12.95
445,Plonsk,PL,2022-03-31 20:39:24,52.6235,20.3755,38.86,42,100,16.42
446,Alghero,IT,2022-03-31 20:39:24,40.5589,8.3181,55.49,76,40,9.22
447,Jumla,NP,2022-03-31 20:39:25,29.2747,82.1838,46.99,52,0,4.32
448,Araouane,ML,2022-03-31 20:39:25,18.9048,-3.5265,83.7,13,100,10.6
449,Pauini,BR,2022-03-31 20:39:25,-7.7136,-66.9764,79.05,95,80,3.4
450,Snezhnogorsk,RU,2022-03-31 20:39:26,69.1933,33.2531,19.18,92,100,7.05
451,Petropavlovsk-Kamchatskiy,RU,2022-03-31 20:39:26,53.0452,158.6483,18.19,73,0,6.71
452,Turayf,SA,2022-03-31 20:39:26,31.6725,38.6637,61.05,23,0,8.05
453,Victoria,HK,2022-03-31 20:38:46,22.2855,114.1577,69.96,85,100,18.99
454,Ulladulla,AU,2022-03-31 20:39:27,-35.35,150.4667,58.77,83,100,22.73
455,Lexington,US,2022-03-31 20:39:02,37.9887,-84.4777,47.34,71,100,12.66
456,Kilindoni,TZ,2022-03-31 20:39:27,-7.9139,39.6668,81.73,75,66,8.34
457,Fairbanks,US,2022-03-31 20:38:30,64.8378,-147.7164,24.24,30,0,14.97
458,Watsa,CD,2022-03-31 20:39:28,3.0372,29.5355,65.48,71,52,2.84
459,Kalia,BD,2022-03-31 20:39:28,23.0396,89.6328,77.32,88,6,7.18
460,La Ronge,CA,2022-03-31 20:39:28,55.1001,-105.2842,37.65,44,100,11.5
461,Ambon,ID,2022-03-31 20:40:29,-3.6954,128.1814,75.34,94,20,2.3
462,Shambu,ET,2022-03-31 20:40:29,9.5667,37.1,63.37,38,56,3.11
463,Escanaba,US,2022-03-31 20:40:29,45.7453,-87.0646,32.31,74,100,12.66
464,Boke,GN,2022-03-31 20:40:30,10.9409,-14.2967,75.42,73,71,6.04
465,Port Blair,IN,2022-03-31 20:40:30,11.6667,92.75,77.04,100,20,2.3
466,Bridgton,US,2022-03-31 20:40:31,44.0548,-70.7128,47.35,81,100,3.49
467,Talara,PE,2022-03-31 20:40:31,-4.5772,-81.2719,86.76,54,0,12.66
468,Bambous Virieux,MU,2022-03-31 20:40:31,-20.3428,57.7575,79.21,73,20,13.8
469,Mayskiy,RU,2022-03-31 20:40:32,47.6931,40.1025,54.81,59,77,9.15
470,Salym,RU,2022-03-31 20:40:32,60.0625,71.4789,11.71,98,88,4.81
471,Okha,RU,2022-03-31 20:40:32,53.5739,142.9478,3.85,90,34,9.8
472,Ostrovnoy,RU,2022-03-31 20:40:33,68.0531,39.5131,22.77,80,100,10.51
473,Marzuq,YE,2022-03-31 20:40:33,14.4,46.4667,66.78,37,0,3.33
474,Itapuranga,BR,2022-03-31 20:40:34,-15.5622,-49.9486,77.86,72,23,2.17
475,Ust-Kut,RU,2022-03-31 20:40:34,56.7938,105.7672,32.95,95,100,12.3
476,Kupino,RU,2022-03-31 20:40:34,54.3663,77.2981,32.41,81,100,14.85
477,Alvorada,BR,2022-03-31 20:36:53,-12.48,-49.1247,77.56,81,91,5.41
478,Salvador,SV,2022-03-31 20:40:35,13.8333,-88.9167,84.06,37,96,7.61
479,Capaci,IT,2022-03-31 20:40:35,38.1711,13.2393,59.25,78,20,13.8
480,Grindavik,IS,2022-03-31 20:40:35,63.8424,-22.4338,40.95,81,75,6.91
481,Matara,LK,2022-03-31 20:40:36,5.9485,80.5353,76.96,88,16,2.39
482,Olinda,BR,2022-03-31 20:37:59,-8.0089,-34.8553,82.13,74,75,8.05
483,Banjarmasin,ID,2022-03-31 20:40:36,-3.3244,114.591,77.14,92,92,2.98
484,Provideniya,RU,2022-03-31 20:40:36,64.3833,-173.3,18.55,87,86,17.72
485,Bonfim,BR,2022-03-31 20:40:37,3.0833,-59.95,93.11,30,37,10.29
486,Muros,ES,2022-03-31 20:40:37,42.7762,-9.0603,53.1,78,37,14.58
487,Clyde River,CA,2022-03-31 20:40:38,70.4692,-68.5914,5.23,78,75,2.3
488,Kurumkan,RU,2022-03-31 20:40:38,54.3,110.3,12.6,94,99,3.13
489,Aswan,EG,2022-03-31 20:40:38,24.0934,32.907,83.5,10,0,9.22
490,Havelock,US,2022-03-31 20:40:39,34.8791,-76.9013,73.4,85,100,27.63
491,Atar,MR,2022-03-31 20:40:39,20.5169,-13.0499,78.64,16,0,9.69
492,Xinzhou,CN,2022-03-31 20:40:39,38.4092,112.7333,37.4,29,3,3.11
493,Moron,AR,2022-03-31 20:40:40,-34.6534,-58.6198,67.01,35,92,2.84
494,Moerai,PF,2022-03-31 20:40:40,-22.4333,-151.3333,81.66,76,22,18.61
495,Dong Xoai,VN,2022-03-31 20:40:40,11.5333,106.9167,75.0,90,100,3.58
496,San Rafael,AR,2022-03-31 20:40:06,-34.6177,-68.3301,69.01,13,0,13.96
497,Bubaque,GW,2022-03-31 20:40:41,11.2833,-15.8333,75.29,76,83,14.97
498,Alegrete,BR,2022-03-31 20:40:41,-29.7831,-55.7919,61.16,57,0,6.69
499,Serebryansk,KZ,2022-03-31 20:40:42,49.6925,83.2892,16.18,93,52,5.79
500,Soledade,BR,2022-03-31 20:40:42,-28.8183,-52.5103,52.88,60,0,6.8
501,Pisco,PE,2022-03-31 20:38:15,-13.7,-76.2167,73.45,64,0,16.11
502,Palauig,PH,2022-03-31 20:40:42,15.435,119.9045,80.65,70,26,3.67
503,Kodiak,US,2022-03-31 20:40:43,57.79,-152.4072,40.51,93,100,21.85
504,Huarmey,PE,2022-03-31 20:40:43,-10.0681,-78.1522,74.57,74,79,11.5
505,Helmsdale,GB,2022-03-31 20:40:44,58.1168,-3.6517,37.35,77,69,12.64
506,Koygorodok,RU,2022-03-31 20:40:44,60.445,50.9968,17.28,91,21,5.91
507,Dentsville,US,2022-03-31 20:41:44,34.064,-80.9582,73.99,88,100,8.05
508,Soria,ES,2022-03-31 20:41:45,41.6667,-2.6667,40.1,94,60,5.5
509,Ibiapina,BR,2022-03-31 20:41:45,-3.9233,-40.8894,67.3,94,96,2.48
510,Nioaque,BR,2022-03-31 20:41:45,-21.1353,-55.83,58.33,98,100,8.01
511,Torrington,US,2022-03-31 20:41:46,41.8007,-73.1212,62.67,88,100,4.0
512,Altotonga,MX,2022-03-31 20:41:46,19.7667,-97.2333,74.19,36,6,9.91
513,Goderich,CA,2022-03-31 20:41:46,43.7501,-81.7165,41.32,70,99,17.27
514,Santa Isabel,BR,2022-03-31 20:41:47,-23.3156,-46.2214,69.51,96,99,9.15
515,Togur,RU,2022-03-31 20:41:47,58.3631,82.8265,32.14,99,100,8.63
516,Menongue,AO,2022-03-31 20:41:47,-14.6585,17.691,63.99,94,72,2.75
517,Sambava,MG,2022-03-31 20:41:48,-14.2667,50.1667,76.44,87,100,11.25
518,Hervey Bay,AU,2022-03-31 20:41:48,-25.2986,152.8535,71.02,82,98,8.01
519,Calama,CL,2022-03-31 20:37:18,-22.4667,-68.9333,73.89,14,0,17.27
520,Talnakh,RU,2022-03-31 20:41:48,69.4865,88.3972,20.21,92,100,2.86
521,Yerazgavors,AM,2022-03-31 20:41:49,40.7,43.75,32.77,64,7,3.44
522,Walvis Bay,NA,2022-03-31 20:41:49,-22.9575,14.5053,65.35,72,0,3.44
523,Kijang,KR,2022-03-31 20:41:50,35.2442,129.2139,46.13,59,100,15.57
524,Biltine,TD,2022-03-31 20:41:50,14.5333,20.9167,83.37,7,12,8.14
525,Zykovo,RU,2022-03-31 20:41:50,55.9519,93.1461,41.74,71,100,12.75
526,Nandi Hills,KE,2022-03-31 20:41:51,0.1066,35.1838,55.76,86,61,4.25
527,Townsville,AU,2022-03-31 20:41:51,-19.25,146.8,68.88,88,2,0.0
528,Dafeng,CN,2022-03-31 20:41:51,23.4517,108.5881,61.2,79,98,8.88
529,Caicedo,CO,2022-03-31 20:41:52,6.4051,-75.9826,63.27,87,99,2.57
530,Rosetta,EG,2022-03-31 20:41:52,31.4044,30.4164,58.71,73,6,10.94
531,Cranbrook,CA,2022-03-31 20:41:16,49.4999,-115.7688,46.24,31,20,19.57
532,Ville-Marie,CA,2022-03-31 20:41:53,47.3335,-79.433,36.79,91,100,17.65
533,Nizhniy Kuranakh,RU,2022-03-31 20:41:53,58.8353,125.4869,22.86,96,100,5.68
534,Chico,US,2022-03-31 20:41:53,39.7285,-121.8375,72.21,28,75,18.41
535,Pavino,RU,2022-03-31 20:41:54,59.1139,46.1414,23.83,98,94,4.65
536,Strezhevoy,RU,2022-03-31 20:41:54,60.7333,77.5889,15.15,95,100,4.21
537,Toucheng,TW,2022-03-31 20:41:54,24.8592,121.8233,62.98,83,100,10.83
538,Wakkanai,JP,2022-03-31 20:39:17,45.4094,141.6739,30.87,64,26,4.09
539,Katsuura,JP,2022-03-31 20:41:55,35.1333,140.3,42.49,96,100,27.47
540,Makakilo City,US,2022-03-31 20:41:55,21.3469,-158.0858,79.12,62,75,19.57
541,Sangar,RU,2022-03-31 20:41:55,63.9242,127.4739,-1.28,93,96,4.68
542,Dukat,RU,2022-03-31 20:41:56,62.55,155.55,-3.44,95,100,5.06
543,Bilma,NE,2022-03-31 20:41:56,18.6853,12.9164,78.53,4,9,7.11
544,Eureka,US,2022-03-31 20:41:57,40.8021,-124.1637,62.67,69,98,11.01
545,Kodinsk,RU,2022-03-31 20:41:57,58.6881,99.1844,33.85,89,100,13.69
546,Turinsk,RU,2022-03-31 20:41:57,58.0458,63.696,18.95,94,49,4.05
547,Tazovskiy,RU,2022-03-31 20:41:58,67.4667,78.7,13.53,92,100,16.02
548,Natchez,US,2022-03-31 20:37:42,31.5604,-91.4032,65.64,39,0,6.91
549,Camapua,BR,2022-03-31 20:41:58,-19.5314,-54.0439,70.38,97,100,7.36
550,Celestun,MX,2022-03-31 20:41:58,20.8667,-90.4,82.9,74,3,12.44
551,Teya,RU,2022-03-31 20:41:59,60.3778,92.6267,22.46,86,100,6.31
552,San Vicente,AR,2022-03-31 20:41:59,-26.6167,-54.1333,60.94,46,36,6.89
553,Edson,CA,2022-03-31 20:41:59,53.5835,-116.4356,41.11,48,75,19.57
554,Maceio,BR,2022-03-31 20:42:27,-9.6658,-35.7353,78.24,83,75,3.44
555,Namatanai,PG,2022-03-31 20:43:00,-3.6667,152.4333,80.65,79,86,7.49
556,Verkhoyansk,RU,2022-03-31 20:43:00,67.5447,133.385,-18.02,100,96,2.13
557,Verkhnetulomskiy,RU,2022-03-31 20:43:01,68.6073,31.7962,19.53,97,100,2.89
558,Oistins,BB,2022-03-31 20:43:01,13.0667,-59.5333,80.69,65,20,18.41
559,Pascagoula,US,2022-03-31 20:43:01,30.3658,-88.5561,77.41,48,29,10.94
560,Ouesso,CG,2022-03-31 20:43:02,1.6136,16.0517,76.1,71,77,2.24
561,Doha,QA,2022-03-31 20:43:02,25.2867,51.5333,73.38,40,0,5.75
562,Bowen,AU,2022-03-31 20:43:03,-20.0167,148.2333,73.76,72,0,5.39
563,Honiara,SB,2022-03-31 20:43:03,-9.4333,159.95,81.09,84,88,2.55
564,Vostok,RU,2022-03-31 20:43:03,46.4856,135.8833,14.4,96,100,3.58
565,Kanniyakumari,IN,2022-03-31 20:39:24,8.0833,77.5667,81.21,83,64,9.37
